Date,Customer,Customer-Address,Product Type,Gallon Qty,Actual Profit By Item,Actual Cost by item,Sales,Margin by Product,Unleaded cost,Clear Cost,Dyed Cost
2/5/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),23,$8.74 ,$56.26 ,$65.00 ,$0.38 ,$52.75 ,$56.40 ,$56.26 
2/5/2025,FREMONT PAVING UNITED COMPANIES,"839 MACKENZIE AVE PO BOX 841 CANON CITY, CO 81212",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"2,006","$1,474.03 ","$4,907.08 ","$6,381.11 ",$0.73 ,"$4,600.76 ","$4,918.71 ","$4,907.08 "
2/5/2025,AGRILAND FS,"AGRILAND FS DBA BRING FUEL 421 N. 10TH ST WINTERSET, IA 50273","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",257,$89.95 ,$589.43 ,$679.38 ,$0.35 ,$589.43 ,$630.16 ,$628.67 
2/5/2025,TARGET DISTRIBUTION CENTER T0554,"34800 UNITED AVE PUEBLO, CO 81001",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),126,$60.49 ,$308.22 ,$368.71 ,$0.48 ,$288.98 ,$308.95 ,$308.22 
2/5/2025,TARGET DISTRIBUTION CENTER T0554,"34800 UNITED AVE PUEBLO, CO 81001",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),288,$138.25 ,$704.51 ,$842.76 ,$0.48 ,$660.53 ,$706.18 ,$704.51 
2/5/2025,ARACO CIVIL LLC,"3380 ASTROZON BLVD. COLORADO SPRINGS, CO  80910",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),124,$34.72 ,$303.33 ,$338.05 ,$0.28 ,$284.39 ,$304.05 ,$303.33 
2/5/2025,ARACO CIVIL LLC,"3380 ASTROZON BLVD. COLORADO SPRINGS, CO  80910",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),95,$26.60 ,$232.39 ,$258.99 ,$0.28 ,$217.88 ,$232.94 ,$232.39 
2/5/2025,ARACO CIVIL LLC,"3380 ASTROZON BLVD. COLORADO SPRINGS, CO  80910",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),26,$7.28 ,$63.60 ,$70.88 ,$0.28 ,$59.63 ,$63.75 ,$63.60 
2/5/2025,NEXT LEVEL SERVICE LLC,"6496 Fenton St. Arvada, CO 80003",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,078",$754.55 ,"$2,587.20 ","$3,341.75 ",$0.70 ,"$2,371.60 ","$2,597.98 ","$2,587.20 "
2/5/2025,GOLDEN EAGLE EXCAVATING,"13540 MEADOWGRASS DR. SUITE 200 COLORADO SPRINGS, CO 80921",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),300,$275.99 ,$720.00 ,$995.99 ,$0.92 ,$660.00 ,$723.00 ,$720.00 
2/5/2025,KEMPTON CONSTRUCTION,"3125 GIL JOHNSON POINT COLO SPGS, CO  80922",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),298,$200.78 ,$728.97 ,$929.75 ,$0.67 ,$683.46 ,$730.70 ,$728.97 
2/5/2025,KEMPTON CONSTRUCTION,"3125 GIL JOHNSON POINT COLO SPGS, CO  80922",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,083",$729.68 ,"$2,649.23 ","$3,378.91 ",$0.67 ,"$2,483.86 ","$2,655.52 ","$2,649.23 "
2/5/2025,SITE ONE LANDSCAPING,"650 STEPHENSON HWY TROY, MI  48071",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),300,$129.00 ,$733.86 ,$862.86 ,$0.43 ,$688.05 ,$735.60 ,$733.86 
2/5/2025,"JDS CONSTRUCTION SERVICES, LLC","910 SIERRA MADRE STREET COLORADO SPRINGS, CO 80903",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),472,$202.96 ,"$1,154.61 ","$1,357.57 ",$0.43 ,"$1,082.53 ","$1,157.34 ","$1,154.61 "
2/5/2025,GLOBAL CM LLC,"8627 Guthrie Rd Calhan, CO 80808","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",68,$32.47 ,$149.60 ,$182.07 ,$0.48 ,$149.60 ,$163.88 ,$163.20 
2/5/2025,GLOBAL CM LLC,"8627 Guthrie Rd Calhan, CO 80808",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),128,$112.89 ,$308.48 ,$421.37 ,$0.88 ,$281.60 ,$308.48 ,$307.20 
2/5/2025,GLOBAL CM LLC,"8627 Guthrie Rd Calhan, CO 80808",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),15,$15.30 ,$36.00 ,$51.30 ,$1.02 ,$33.00 ,$36.15 ,$36.00 
2/5/2025,JAMES SCOTT {COD},"8723 TEACUP GROVE ELBERT, CO 80106","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",100,$47.88 ,$220.00 ,$267.88 ,$0.48 ,$220.00 ,$241.00 ,$240.00 
2/5/2025,JAMES SCOTT {COD},"8723 TEACUP GROVE ELBERT, CO 80106",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),98,$76.74 ,$236.18 ,$312.92 ,$0.78 ,$215.60 ,$236.18 ,$235.20 
2/5/2025,JAMES SCOTT {COD},"8723 TEACUP GROVE ELBERT, CO 80106",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),100,$92.11 ,$240.00 ,$332.11 ,$0.92 ,$220.00 ,$241.00 ,$240.00 
2/5/2025,KEMPTON CONSTRUCTION,"3125 GIL JOHNSON POINT COLO SPGS, CO  80922",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),616,$415.03 ,"$1,506.86 ","$1,921.89 ",$0.67 ,"$1,412.80 ","$1,510.43 ","$1,506.86 "
2/5/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",205,$51.25 ,$470.17 ,$521.42 ,$0.25 ,$470.17 ,$502.66 ,$501.47 
2/5/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),56,$15.68 ,$137.31 ,$152.99 ,$0.28 ,$128.44 ,$137.31 ,$136.99 
2/5/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,083",$303.24 ,"$2,649.23 ","$2,952.47 ",$0.28 ,"$2,483.86 ","$2,655.52 ","$2,649.23 "
2/5/2025,TAYLOR FARMS COLORADO,"890 N. NEWPORT ROAD COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),126,$93.24 ,$308.95 ,$402.19 ,$0.74 ,$288.98 ,$308.95 ,$308.22 
2/5/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",505,$274.47 ,"$1,111.00 ","$1,385.47 ",$0.54 ,"$1,111.00 ","$1,217.05 ","$1,212.00 "
2/5/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,650",$861.30 ,"$3,976.50 ","$4,837.80 ",$0.52 ,"$3,630.00 ","$3,976.50 ","$3,960.00 "
2/5/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),418,$219.95 ,"$1,003.20 ","$1,223.15 ",$0.53 ,$919.60 ,"$1,007.38 ","$1,003.20 "
2/5/2025,HCD INC.,"1310 FORD ST. COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),263,$113.09 ,$644.88 ,$757.97 ,$0.43 ,$603.19 ,$644.88 ,$643.35 
2/5/2025,"SUNBELT RENTALS, INC.","PO BOX 410928 CHARLOTTE, NC  28241","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",91,$16.75 ,$208.71 ,$225.46 ,$0.18 ,$208.71 ,$223.13 ,$222.60 
2/5/2025,"SUNBELT RENTALS, INC.","PO BOX 410928 CHARLOTTE, NC  28241",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),308,$238.31 ,$753.43 ,$991.74 ,$0.77 ,$706.40 ,$755.22 ,$753.43 
2/5/2025,TIMBERLINE LANDSCAPING (T155),"INC 8110 OPPORTUNITY VIEW COLORADO SPRINGS, CO 80939",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,081",$248.69 ,"$2,644.34 ","$2,893.03 ",$0.23 ,"$2,479.27 ","$2,650.61 ","$2,644.34 "
2/5/2025,ARACO CIVIL LLC,"3380 ASTROZON BLVD. COLORADO SPRINGS, CO  80910",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),141,"$2,475.09 ",$344.91 ,"$2,820.00 ",$17.55 ,$323.38 ,$345.73 ,$344.91 
2/5/2025,AZZ GALVANIZING,"4400 E. 61ST AVE. COMMERCE CITY, CO  80022",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),432,$293.76 ,"$1,056.76 ","$1,350.52 ",$0.68 ,$990.79 ,"$1,059.26 ","$1,056.76 "
2/5/2025,FUEL LOGIC,"1349 EMPIRE CENTRAL DALLAS, TX 75247-",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,000",$526.20 ,"$2,400.00 ","$2,926.20 ",$0.53 ,"$2,200.00 ","$2,410.00 ","$2,400.00 "
2/5/2025,SITE ONE LANDSCAPING,"650 STEPHENSON HWY TROY, MI  48071",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),350,$150.50 ,$858.20 ,"$1,008.70 ",$0.43 ,$802.73 ,$858.20 ,$856.17 
2/5/2025,SITE ONE LANDSCAPING,"650 STEPHENSON HWY TROY, MI  48071",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),900,$387.00 ,"$2,206.80 ","$2,593.80 ",$0.43 ,"$2,064.15 ","$2,206.80 ","$2,201.58 "
2/5/2025,ALPINE DISPOSAL INC SVCS - MAIN,"1025 S EL PASO COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,888",$623.04 ,"$4,629.38 ","$5,252.42 ",$0.33 ,"$4,330.13 ","$4,629.38 ","$4,618.43 "
2/5/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),729,$277.02 ,"$1,787.51 ","$2,064.53 ",$0.38 ,"$1,671.96 ","$1,787.51 ","$1,783.28 "
2/5/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),628,$238.64 ,"$1,539.86 ","$1,778.50 ",$0.38 ,"$1,440.32 ","$1,539.86 ","$1,536.21 "
2/5/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),819,$311.22 ,"$2,003.44 ","$2,314.66 ",$0.38 ,"$1,878.38 ","$2,008.19 ","$2,003.44 "
2/5/2025,TALL TIMBERS TREE AND SCRUB SERVICE,DEBRA CARPENTER PO BOX 62372 3616 W HIGH ST,"UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",25,$6.94 ,$55.00 ,$61.94 ,$0.28 ,$55.00 ,$60.25 ,$60.00 
2/5/2025,TALL TIMBERS TREE AND SCRUB SERVICE,DEBRA CARPENTER PO BOX 62372 3616 W HIGH ST,#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),405,$276.19 ,$976.05 ,"$1,252.24 ",$0.68 ,$891.00 ,$976.05 ,$972.00 
2/5/2025,BRADLEY EXCAVATING,"2220 BUSCH AVENUE COLORADO SPRINGS, CO 80904",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),435,"$1,053.85 ","$1,044.00 ","$2,097.85 ",$2.42 ,$957.00 ,"$1,048.35 ","$1,044.00 "
2/5/2025,VILLAGE AT SKYLINE/BROOKDALE,"2365 PATRIOT HEIGHTS COLO SPGS, CO 80904",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),47,$50.47 ,$114.97 ,$165.44 ,$1.07 ,$107.79 ,$115.24 ,$114.97 
2/5/2025,"BRYAN CONSTRUCTION, INC.","5475 TECH CENTER DRIVE, SUITE 300 COLORADO SPRINGS, CO 80919",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),137,$65.24 ,$328.80 ,$394.04 ,$0.48 ,$301.40 ,$330.17 ,$328.80 
2/5/2025,BUILDER'S FIRST SOURCE-LUMBER,"870 PAONIA  ST COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),290,$81.20 ,$711.08 ,$792.28 ,$0.28 ,$665.12 ,$711.08 ,$709.40 
2/5/2025,BUILDER'S FIRST SOURCE-LUMBER,"870 PAONIA  ST COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),55,$15.40 ,$134.54 ,$149.94 ,$0.28 ,$126.14 ,$134.86 ,$134.54 
2/5/2025,CITY OF AURORA,"FLEET SERVICES 13625 E ELLSWORTH AVE AURORA, CO 80012",UNL - AURORA (Unleaded 10% Ethanol Aurora Contract  Reformulated Summer Gasoline),948,$366.17 ,"$2,324.50 ","$2,690.67 ",$0.39 ,"$2,174.24 ","$2,324.50 ","$2,319.00 "
2/5/2025,CITY OF AURORA,"FLEET SERVICES 13625 E ELLSWORTH AVE AURORA, CO 80012",Aurora Dyed (#2 LS Dyed),151,$93.33 ,$370.25 ,$463.58 ,$0.62 ,$346.32 ,$370.25 ,$369.38 
2/5/2025,BAILEY'S MOVING & STORAGE,"400 NORTH 700 WEST NORTH SALT LAKE, UT 84054","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",44,$19.80 ,$100.91 ,$120.71 ,$0.45 ,$100.91 ,$107.89 ,$107.63 
2/5/2025,BAILEY'S MOVING & STORAGE,"400 NORTH 700 WEST NORTH SALT LAKE, UT 84054",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),100,$48.00 ,$245.20 ,$293.20 ,$0.48 ,$229.35 ,$245.20 ,$244.62 
2/5/2025,HOLCIM,"HOLCIM, PORTLAND PLANT P.O. BOX 7500 CONCORD,ON CANADA L4K 1B6502989","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",110,$11.83 ,$242.00 ,$253.83 ,$0.11 ,$242.00 ,$265.10 ,$264.00 
2/5/2025,HOLCIM,"HOLCIM, PORTLAND PLANT P.O. BOX 7500 CONCORD,ON CANADA L4K 1B6502989",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,800",$921.51 ,"$4,338.00 ","$5,259.51 ",$0.51 ,"$3,960.00 ","$4,338.00 ","$4,320.00 "
2/5/2025,HOLCIM,"HOLCIM, PORTLAND PLANT P.O. BOX 7500 CONCORD,ON CANADA L4K 1B6502989",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,000",$649.95 ,"$2,400.00 ","$3,049.95 ",$0.65 ,"$2,200.00 ","$2,410.00 ","$2,400.00 "
2/5/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),146,$55.48 ,$357.15 ,$412.63 ,$0.38 ,$334.85 ,$357.99 ,$357.15 
2/5/2025,HPD ENTERPRISE INC.,"125 N. WAHSATCH COLORADO SPRINGS, CO 80903",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),210,$90.30 ,$513.70 ,$604.00 ,$0.43 ,$481.64 ,$514.92 ,$513.70 
2/5/2025,KIEWIT INFRASTRUCTURE,"10055 TRAINSTATION CIR LONE TREE, CO 80124",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),358,$204.07 ,$875.74 ,"$1,079.81 ",$0.57 ,$821.07 ,$877.82 ,$875.74 
2/5/2025,HHI Corporation,"1257 Lake Plaza Drive, Ste 205 Colorado Springs, CO  80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),797,$573.80 ,"$1,912.80 ","$2,486.60 ",$0.72 ,"$1,753.40 ","$1,920.77 ","$1,912.80 "
2/5/2025,EVRAZ,"2690 E LAS VEGAS ST COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),317,$104.61 ,$777.28 ,$881.89 ,$0.33 ,$727.04 ,$777.28 ,$775.45 
2/5/2025,EVRAZ,"2690 E LAS VEGAS ST COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),400,$132.00 ,$978.48 ,"$1,110.48 ",$0.33 ,$917.40 ,$980.80 ,$978.48 
2/5/2025,RELIABLE SANITATION ***,"2239 COMMERCIAL BLVD COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),350,$223.98 ,$858.20 ,"$1,082.18 ",$0.64 ,$802.73 ,$858.20 ,$856.17 
2/5/2025,J.E. DUNN CONSTRUCTION CO,"ATTN: ACCOUNTS PAYABLE 1001 LOCUST KANSAS CITY, MO 6410613241",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),78,$29.64 ,$190.80 ,$220.44 ,$0.38 ,$178.89 ,$191.26 ,$190.80 
2/5/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",795,$198.75 ,"$1,823.33 ","$2,022.08 ",$0.25 ,"$1,823.33 ","$1,949.34 ","$1,944.73 "
2/5/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),602,$168.56 ,"$1,476.10 ","$1,644.66 ",$0.28 ,"$1,380.69 ","$1,476.10 ","$1,472.61 "
2/5/2025,TWO MEN AND A TRUCK,"ERIC ST. PIERRE 3220 FILLMORE RIDGE HEIGHTS COLORADO SPRINGS, CO 80907",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),76,$28.88 ,$186.35 ,$215.23 ,$0.38 ,$174.31 ,$186.35 ,$185.91 
2/5/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),98,$34.40 ,$239.73 ,$274.13 ,$0.35 ,$224.76 ,$240.30 ,$239.73 
2/5/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),23,$8.08 ,$56.26 ,$64.34 ,$0.35 ,$52.75 ,$56.40 ,$56.26 
2/5/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),237,$83.20 ,$579.75 ,$662.95 ,$0.35 ,$543.56 ,$581.12 ,$579.75 
2/5/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),132,$46.35 ,$322.90 ,$369.25 ,$0.35 ,$302.74 ,$323.66 ,$322.90 
2/5/2025,FUEL LOGIC,"1349 EMPIRE CENTRAL DALLAS, TX 75247-",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,000",$243.35 ,"$2,400.00 ","$2,643.35 ",$0.24 ,"$2,200.00 ","$2,410.00 ","$2,400.00 "
2/6/2025,Helen Olson {COD},"2925 Slater Creek Rd Florissant, CO 80816","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",453,$75.91 ,"$1,001.13 ","$1,077.04 ",$0.17 ,"$1,001.13 ","$1,082.67 ","$1,082.67 "
2/6/2025,Helen Olson {COD},"2925 Slater Creek Rd Florissant, CO 80816",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),449,$270.28 ,"$1,073.11 ","$1,343.39 ",$0.60 ,$992.29 ,"$1,073.11 ","$1,073.11 "
2/6/2025,WEEMINUCHE CONSTRUCTION AUTHORITY,"PO BOX AA TOWAOC, CO 81334",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),556,$183.48 ,"$1,328.28 ","$1,511.76 ",$0.33 ,"$1,259.67 ","$1,326.89 ","$1,328.28 "
2/6/2025,F&D ENVIRONMENTAL SOLUTIONS,"AMANDA CALVIN 12 GREEN ACRES RD SUMRALL, MS 394828",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),63,$30.24 ,$150.51 ,$180.75 ,$0.48 ,$142.73 ,$150.35 ,$150.51 
2/6/2025,"OMAHA TRACK, INC.","12930 I STREET OMAHA, NE 68137",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),83,$39.84 ,$198.29 ,$238.13 ,$0.48 ,$188.04 ,$198.08 ,$198.29 
2/6/2025,PYRAMID CONSTRUCTION,"3075 Janitell Rd STE 200 Colorado Springs, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),285,$222.58 ,$680.87 ,$903.44 ,$0.78 ,$645.70 ,$680.15 ,$680.87 
2/6/2025,F&D ENVIRONMENTAL SOLUTIONS,"AMANDA CALVIN 12 GREEN ACRES RD SUMRALL, MS 394828",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),75,$36.01 ,$179.18 ,$215.18 ,$0.48 ,$169.92 ,$178.99 ,$179.18 
2/6/2025,ALPINE DISPOSAL INC SVCS CANON CITY,"645 McDANIEL BLVD. CANON CITY, CO 81212",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,325",$371.00 ,"$3,162.11 ","$3,533.11 ",$0.28 ,"$3,001.92 ","$3,162.11 ","$3,165.43 "
2/6/2025,HOLCIM,"HOLCIM, PORTLAND PLANT P.O. BOX 7500 CONCORD,ON CANADA L4K 1B6502989",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,605","$1,091.32 ","$3,835.95 ","$4,927.27 ",$0.68 ,"$3,547.05 ","$3,835.95 ","$3,835.95 "
2/6/2025,TRANSPORTATION TECHNOLOGY CENTER INC MxV,"PO BOX 11130 PUEBLO, CO 81001","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",680,$340.00 ,"$1,540.61 ","$1,880.61 ",$0.50 ,"$1,540.61 ","$1,622.82 ","$1,624.52 "
2/6/2025,HPD ENTERPRISE INC.,"125 N. WAHSATCH COLORADO SPRINGS, CO 80903",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),149,$64.07 ,$355.96 ,$420.03 ,$0.43 ,$337.57 ,$355.59 ,$355.96 
2/6/2025,BILL'S EQUIPMENT & SUPPLY,"125 S. CHESTNUT STREET COLO SPGS, CO 80905",PREM 91 (PREMIUM 91 NO ETHANOL (CLEAR) BULK),324,$342.45 ,$773.23 ,"$1,115.68 ",$1.06 ,$734.05 ,$773.23 ,$774.04 
2/6/2025,PIKES PEAK HARLEY-DAVIDSO,"5867 N. NEVADA  AVE COLORADO SPRINGS, CO 80918",PREM 91 (PREMIUM 91 NO ETHANOL (CLEAR) BULK),201,$212.44 ,$479.69 ,$692.13 ,$1.06 ,$455.39 ,$479.69 ,$480.19 
2/6/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",98,$24.50 ,$222.03 ,$246.53 ,$0.25 ,$222.03 ,$233.88 ,$234.12 
2/6/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),132,$36.96 ,$315.02 ,$351.98 ,$0.28 ,$299.06 ,$315.02 ,$315.35 
2/6/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,078",$301.84 ,"$2,575.34 ","$2,877.18 ",$0.28 ,"$2,442.32 ","$2,572.65 ","$2,575.34 "
2/6/2025,ALPINE DISPOSAL INC SVCS - MAIN,"1025 S EL PASO COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),872,$287.76 ,"$2,081.03 ","$2,368.79 ",$0.33 ,"$1,975.60 ","$2,081.03 ","$2,083.21 "
2/6/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),682,$259.16 ,"$1,627.59 ","$1,886.75 ",$0.38 ,"$1,545.14 ","$1,627.59 ","$1,629.30 "
2/6/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),883,$335.54 ,"$2,109.49 ","$2,445.03 ",$0.38 ,"$2,000.52 ","$2,107.28 ","$2,109.49 "
2/6/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",138,$34.50 ,$312.65 ,$347.15 ,$0.25 ,$312.65 ,$329.34 ,$329.68 
2/6/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),22,$6.16 ,$52.50 ,$58.66 ,$0.28 ,$49.84 ,$52.50 ,$52.56 
2/6/2025,SUNFLOWER LANDSCAPES,"DUSTIN HAMILTON 6825 SILVER POND HEIGHTS COLORADO SPRINGS, CO 80908","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",366,$59.28 ,$829.21 ,$888.49 ,$0.16 ,$829.21 ,$873.46 ,$874.37 
2/6/2025,MCUNDERGROUND LLC,"ANTHONY MCCLURE 1304 N ACADEMY BLVD. SUITE 100 COLORADO SPRINGS, CO 80909",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),400,$280.78 ,$956.00 ,"$1,236.78 ",$0.70 ,$884.00 ,$956.00 ,$956.00 
2/6/2025,HOLCIM,"HOLCIM, PORTLAND PLANT P.O. BOX 7500 CONCORD,ON CANADA L4K 1B6502989",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),268,$214.92 ,$640.52 ,$855.44 ,$0.80 ,$592.28 ,$640.52 ,$640.52 
